1;ACEITE COCINA 250ML;2544;1;MG;2120
2;ACEITE COCINA 500ML;4680;1;MG;3900
3;ACEITE COCINA 900ML;8053,5;1;MG;6825
4;ACEITE COCINA PITUFO X6;8376;6;MG;6980
5;ACEITE PEQUEÑO CORPORAL EKO X12;9204;12;VITORIA;7800
6;ACETAMINOFEN;8401,2;100;MG;7001
7;ACETATO BOLSILLO CARTA;7800;25;VITORIA;6500
8;ACETATO BOLSILLO OFICIO;9000;25;VITORIA;7500
9;ACUARELA ECONOMICA X6;11520;6;VITORIA;9600
10;ADVIL GRIPA X20;29182,58;20;MG;24731
11;ADVIL MAX X20;27169,5;20;MG;23025
12;ADVIL MAX X40;54339;40;MG;46050
13;ADVIL ULTRA X20;27140;20;MG;23000
14;ADVIL ULTRA X40;54280;40;MG;46000
15;AGOGO ATOMICO CONGELANTE;5546;60;MONTEVERDE;4700
16;AGOGO ATOMICO PICANTE;5546;60;MONTEVERDE;4700
17;AGOGO ATOMICO PIÑA NARANJA;5546;60;MONTEVERDE;4700
18;AGOGO GIGANTE;5664;100;MONTEVERDE;4800
19;AGUA OXIGENADA;1593;1;VITORIA;1350
20;AGUILA ROJA 125GR;3363;1;MG;2850
21;AGUA OXIGENADA JGB;3068;1;VARIOS;2600
22;AGUILA ROJA 250GR;5959;1;MG;5050
23;AGUILA ROJA 500GR;12036;1;MG;10200
24;AGUILA ROJA 5L;53100;1;OROSOL;45000
25;AGUILA ROJA PAPELETA;11940;10;MG;9950
26;AGUILA ROJA PERSONAL X24;2190,08;24;MONTEVERDE;1856
27;AGUJA CAPOTERA;2880;25;VITORIA;2400
28;AGUJA OJO DORADO;1440;20;VITORIA;1200
29;AGUJA PAÑO x10;11400;10;VITORIA;9500
30;AJI SOBRES X40;7200;40;VARIOS;6000
31;AJO EL REY 13GR;7736,08;25;MONTEVERDE;6556
32;AJO EL REY 55GR X12;14396;12;OROSOL;12200
33;LA FINA 250GR;3540;12;VITORIA;3000
34;AROMATICA JAIBEL;2808,4;12;VITORIA;2380
35;ALCANCIAS GRANDES X12;9912;12;VITORIA;8400
36;ALCANCIAS PEQUEÑAS X12;6372;12;VITORIA;5400
37;ALCOHOL 1000ML;0;1;MG;0
38;ALCOHOL 120ML;1534;1;MG;1300
39;ALCOHOL 330ML;2360;1;MG;2000
40;ALCOHOL 700ML;4207,2;1;MG;3506
41;ALFILERES CAJA;1440;1;VITORIA;1200
42;ALGODÓN 10GR X12;5625,06;12;MG;4767
43;ALGODÓN 15GR X6;4248;6;MG;3600
44;ALGODÓN 25GR;814,2;1;MG;690
45;ALGODÓN 50GR;1357;1;MG;1150
46;ALGODON POMOS;1372,34;1;MG;1163
47;ALGODON POMOS COLORES;1538,72;1;MG;1304
48;ALKASELTZER EXTREME;27140;60;MG;23000
49;ALKASELTZER X30;19234;30;MG;16300
50;ALKASELTZER X60;38384,22;60;MG;32529
51;ALUMINIO 40M;11210;1;LIDER;9500
52;ALUMINIO 7M;2160;1;MG;1800
53;ALVERJA VERDE SECA X6;7929,6;6;OROSOL;6720
54;ARCHIVADOR 1/2 CARTA;5760;1;VITORIA;4800
55;ARCHIVADOR CARTA;18000;1;VITORIA;15000
56;ARCILLA;480;1;VITORIA;400
57;AREQUIPE SUPERCOCO X6;6611,54;6;MONTEVERDE;5603
58;ARIEL 125GR;1254,34;1;MG;1063
59;ARIEL 225GR;2083,88;1;MG;1766
60;ARIEL 2KG;16284;1;OROSOL;13800
61;ARIEL 450GR;3072,72;1;MG;2604
62;ARIEL 800GR;7670;1;MG;6500
63;AROMATEL 200ML COCO X3;2967,7;3;MG;2515
64;AROMATEL 200ML FLORAL X3;2967,7;3;MG;2515
65;AROMATEL 200ML MANDARINA X3;2967,7;3;MG;2515
66;AROMATEL 200ML MANZANA X3;2967,7;3;MG;2515
67;AROMATEL 400ML;2596;1;OROSOL;2200
68;AROMATICA DE PANELA FRUTAS EXOTICAS;2655;25;OROSOL;2250
69;AROMATICA DE PANELA LIMONCILLO;2902,8;25;OROSOL;2460
70;AROMATICA DE PANELA MARACUYA;2902,8;25;OROSOL;2460
71;AROMATICA DE PANELA YERBABUENA;2655;25;OROSOL;2250
72;AROMATICA TIZANA;1200;20;OROSOL;1000
73;AROMAX DUO X24;9369,2;24;OROSOL;7940
74;ARROZ DIANA;50150;25;OROSOL;42500
75;ARROZ FLOR HUILA;50150;25;OROSOL;42500
76;ARROZ ROA;50150;25;OROSOL;42500
77;ARROZ SUPREMO;47200;25;OROSOL;40000
78;ASPIRINA EFERVESCENTE X25;26550;25;MG;22500
79;ASPIRINA EFERVESCENTE X50;52982;50;MG;44900
80;ATUN ECONOMICO ACEITE;3894;1;MG;3300
81;ATUN ECONOMICO AGUA;3894;1;MG;3300
82;ATUN SOBERANA ACEITE;4743,6;1;OROSOL;4020
83;ATUN SOBERANA AGUA;4743,6;1;OROSOL;4020
84;ATUN VAN CAMPS LOMOS ACEITE;6655,2;1;VARIOS;5640
85;AVENA DON PANCHO 200GR X3;5451,6;3;MONTEVERDE;4620
86;AVENA DON PANCHO 500GR;5380,8;1;MONTEVERDE;4560
87;AVISO SE ARRIENDA PEQUEÑO;1008;20;VITORIA;840
88;AVISO SE VENDE PEQUEÑO;1008;20;VITORIA;840
89;AXION DISCO 150GR x24;22420;24;OROSOL;19000
90;AXION DISCO 150GR X12;11210;12;MG;9500
91;AXION 235GR;2044,94;1;MG;1733
92;BALANCE CLINICAL DAMA;9832,94;18;MG;8333
93;BALANCE CLINICAL HOMBRE;9832,94;18;MG;8333
94;BALANCE DUOS;9676;18;MG;8200
95;BALSO #10;7440;10;VITORIA;6200
96;BALSO #12;9840;10;VITORIA;8200
97;BALSO #20;21120;10;VITORIA;17600
98;BALSO #6;5280;10;VITORIA;4400
99;BALSO #8;6240;10;VITORIA;5200
100;BARRILETE;6690;40;MG;5575
101;BETUN BOWY CAFÉ;10384;12;MG;8800
102;BETUN BOWY NEGRO;10384;12;MG;8800
103;BETUN BOWY NEGRO #2;1964,7;1;MG;1665
104;BIAGI ARTESANO SURTIDO;4248;50;DISNEY;3600
105;BIANCHI AZUL;7552;100;MONTEVERDE;6400
106;BIANCHI AZUL LINEA;6254;24;DISNEY;5300
107;BIANCHI BLANCO;7552;100;MONTEVERDE;6400
108;BIANCHI BLANCO LINEA;6254;24;DISNEY;5300
109;BIANCHI DROPS;8319;12;MONTEVERDE;7050
110;BIC AZUL;5160;12;MG;4300
111;BIC FUCSIA;5160;12;VITORIA;4300
112;BIC MORADO;5160;12;VITORIA;4300
113;BIC NEGRO;5160;12;MG;4300
114;BIC ROJO;5160;12;MG;4300
115;BIC SURTIDO;5160;12;VITORIA;4300
116;BICARBONATO 500GR;5136;1;OROSOL;4280
117;BICARBONATO 55GR X12;7896;12;OROSOL;6580
118;BICARBONATO SOBRES X40;5400;40;VARIOS;4500
119;BIG BOM X48;10000;48;DISNEY;0
120;BILLETE DIDACTICO X50;840;1;VITORIA;700
121;BIOEXPERT;12626;18;MG;10700
122;BISTURI GRANDE;5760;12;VITORIA;4800
123;BISTURI PEQUEÑO;3600;12;VITORIA;3000
124;BLANCOX AROMAS CAJA X12;12201,2;24;MG;10340
125;BLANCOX CAJA X12;11151;12;MG;9450
126;BLANCOX CAJA X24;21712;24;MG;18400
127;BLOCK BOND 28;1980;1;VITORIA;1650
128;BLOCK CARTA BLANCO;1980;1;VITORIA;1650
129;BLOCK CARTA CUADROS;1980;1;VITORIA;1650
130;BLOCK CARTA CUADROS 80H NORMA;2400;1;VITORIA;2000
131;BLOCK DINA-3;3180;1;VITORIA;2650
132;BLOCK DINA-4;1200;1;VITORIA;1000
133;BLOCK EDAD MEDIA;3780;1;VITORIA;3150
134;BLOCK IRIS CARTA;2280;1;VITORIA;1900
135;BLOCK IRIS OFICIO;2640;1;VITORIA;2200
136;BLOCK MANTEQUILLA;2880;1;VITORIA;2400
137;BLOCK MILIMETRADO;1800;1;VITORIA;1500
138;BLOCK OFICIO BLANCO;2352;1;VITORIA;1960
139;BLOCK OFICIO CUADROS;2352;1;VITORIA;1960
140;BLOCK OFICIO CUADROS 80H NORMA;2640;1;VARIOS;2200
141;BLOCK PERGAMINO;4020;1;VITORIA;3350
142;BOCADILLO VELEÑO X36;10440,64;36;MONTEVERDE;8848
143;BOLSA HOLOGRAMADA L X12;31200;12;VITORIA;26000
144;BOLSA HOLOGRAMADA M X12;24000;12;VITORIA;20000
145;BOLSA HOLOGRAMADA S X12;15240;12;VITORIA;12700
146;BOLSA REGALO #3 ;3000;1;VITORIA;2500
147;BOLSA REGALO #4;5280;1;VITORIA;4400
148;BOLSA REGALO #5;7440;1;VITORIA;6200
149;BOLSA REGALO #6;8880;1;VITORIA;7400
150;BOMBILLO FOX X10;12000;10;VARIOS;10000
151;BOMBILLO STARLITE LED 4.5W ;3050;1;MG;2607
152;BOMBILLO STARLITE LED 5W X2;6360;2;MG;5300
153;BOMBILLO STARLITE LED 9W;4187,82;1;OROSOL;3549
154;BONBONBUM BOMBONERA X80;20296;80;DISNEY;17200
155;BONBONBUM FRESA;7434;24;DISNEY;6300
156;BONBONBUM MISTERY;7434;24;DISNEY;6300
157;BONBONBUM SUPERCOCO;6136;24;DISNEY;5200
158;BONBONBUM SUPERHIPERACIDO;5369;24;MONTEVERDE;4550
159;BONBONBUM SURTIDO;7434;24;DISNEY;6300
160;BONFIEST LUA PROMO;64959;16;MG;55050
161;BONFIEST LUA X20;49560;20;VARIOS;42000
162;BONIFICACION;1;1;VARIOS;1
163;BORRADOR DORICOLOR ;8760;24;VITORIA;7300
164;BORRADOR GRANDE;2760;12;VITORIA;2300
165;BORRADOR MIGA DE PAN PELIKAN;16080;24;VITORIA;13400
166;BORRADOR MIGA DE PAN PEQUEÑO;5400;24;VITORIA;4500
167;BORRADOR MIL FIGURAS X35;21000;35;VITORIA;17500
168;BORRADOR PEQUEÑO;2760;24;VITORIA;2300
169;BORRADOR TINTA-LAPIZ;23100;24;VITORIA;19250
170;BOWY LIQUIDO BLANCO;3540;1;MG;3000
171;BOWY LIQUIDO NEGRO;3540;1;MG;3000
172;BOXER 120ML;1980;1;VITORIA;1650
173;BOXER 60ML X6;7200;6;VITORIA;6000
174;BUBBALOO CEREZA;6431;70;MONTEVERDE;5450
175;BUBBALOO FRESA;6431;70;MONTEVERDE;5450
176;BUBBALOO PALETA X20;5144,8;20;MONTEVERDE;4360
177;BUBBALOO SURTIDO;6726;70;OROSOL;5700
178;BUBBALOO SURTIDO.;6327,16;70;OROSOL;5362
179;BUSCAPINA COMPUESTA;34904,4;30;MG;29580
180;BUSCAPINA FEM X24;30708,32;24;MG;26024
181;CAFE SELLO ROJO PAPELETAS;11269;10;MG;9550
182;CAFE SELLO ROJO 500GR;10714,4;1;MG;9080
183;CAJA DE CAUCHOS X6;2220;6;VITORIA;1850
184;CAJA DE CHINCHES X6;6120;6;VITORIA;5100
185;CAJA DE CLIPS X6;3960;6;VITORIA;3300
186;CALCULADORA EATES 12DIGITOS;15480;6;VITORIA;12900
187;CALMIDOL COMPUESTO X24;20024,6;24;MG;16970
188;CALMIDOL COMPUESTO X48;43680,06;48;MG;37017
189;CALMIDOL MAX X24;24780;24;MG;21000
190;CALMIDOL MAX X48;49560;48;MG;42000
191;CANELA ASTILLADA GRANDE X20;16800;20;VARIOS;14000
192;CANELA ASTILLADA MEDIANA X20;10800;20;VARIOS;9000
193;CANELA ASTILLADA PEQUEÑA X40;9600;40;VARIOS;8000
194;CANELA MOLIDA X40;7200;40;VARIOS;6000
195;CANICAS X100;3360;100;VITORIA;2800
196;CARPETA CARTON CARTA;3240;12;VITORIA;2700
197;CARPETA CARTON OFICIO;3240;12;VITORIA;2700
198;CARPETA FUELLE CARTON;1380;1;VITORIA;1150
199;CARPETA FUELLE PLASTICA;3600;1;VITORIA;3000
200;CARPETA LEGAJADORA PLASTICA CART;1920;1;VITORIA;1600
201;CARPETA LEGAJADORA PLASTICA OFIC;1980;1;VITORIA;1650
202;CARPETA LOMO CARTA X5;2220;5;VITORIA;1850
203;CARPETA LOMO OFICIO X5;2400;5;VITORIA;2000
204;CARPETA PRESENTACION CARTA;10800;50;VITORIA;9000
205;CARPETA PRESENTACION OFICIO;10800;50;VITORIA;9000
206;CARTILLA NACHO;4200;50;VITORIA;3500
207;CARTON CARTULINA 1/8;5040;25;VITORIA;4200
208;CARTON CARTULINA PLIEGO;20400;10;VITORIA;17000
209;CARTON PAJA 1/8;7140;25;VITORIA;5950
210;CARTON PAJA 1/2;9600;10;VITORIA;8000
211;CARTON PAJA COLORES;4200;10;VITORIA;3500
212;CARTON PAJA PLIEGO;18600;10;VITORIA;15500
213;CARTON PIEDRA 1/8;5640;10;VITORIA;4700
214;CARTULINA 1/2 PLIEGO;10500;25;VITORIA;8750
215;CARTULINA 1/4 SURTIDA;0;0;VITORIA;0
216;CARTULINA 1/8 BLANCA;10800;100;VITORIA;9000
217;CARTULINA 1/8 SURTIDA;10800;100;VITORIA;9000
218;CARTULINA ACUARELA 1/8;8940;10;VITORIA;7450
219;CARTULINA ARTE X10;1200;10;VITORIA;1000
220;CARTULINA CALIPSO 1/2 SURTIDA;6360;10;VITORIA;5300
221;CARTULINA CALIPSO 1/8 X10;1440;10;VITORIA;1200
222;CARTULINA IRIS 1/2 PLIEGO SURTIDA;4200;25;VITORIA;3500
223;CARTULINA IRIS 1/8 SURTIDA;1560;10;VITORIA;1300
224;CARTULINA NEGRA 1/2 PLIEGO;9000;10;VITORIA;7500
225;CARTULINA NEGRA 1/8;11760;50;VITORIA;9800
226;CARTULINA OPALINA;8260;50;VARIOS;7000
227;CARTULINA PLIEGO;22500;25;VITORIA;18750
228;CARTULINA PLIEGO NEGRA;17400;10;VITORIA;14500
229;CAUCHO GRUESO DE OLLA AMARILLO X6;3600;6;VITORIA;3000
230;CAUCHO GRUESO PARA CABELLO;6600;12;VARIOS;5500
231;CAUCHO OLLA UNIVERSAL;5664;12;VITORIA;4800
232;CAUCHO PARA CABELLO;3420;12;VARIOS;2850
233;CD PRINCO X50;25200;50;VITORIA;21000
234;CEPILLO BAÑO CON BASE;2820;12;LIDER;2350
235;CEPILLO COLGATE;22420;12;MG;19000
236;CEPILLO CORONA;8850;12;MG;7500
237;CEPILLO FLUO CARDENT X12;17712,98;12;MG;15011
238;CEPILLO INFANTIL;10200;12;MG;7550
239;CEPILLO ROPA;1180;1;LIDER;1000
240;CERA BLANCA X6;4637,4;6;MG;3930
241;CERA EGO TIRA X10;10207;10;OROSOL;8650
242;CERA ESCARLATA X6;4720;6;MG;4000
243;CHAO LINEA X6;6143,08;24;DISNEY;5206
244;CHAO LINEA FRESA x6;6143,08;24;DISNEY;5206
245;CHAO LINEA LIMON X6;6254;24;DISNEY;5300
246;CHAO PASTILLAS CEREZA;9676;16;DISNEY;8200
247;CHAO PEPA;4672,8;100;DISNEY;3960
248;CHAO PEPA FRESA;4672,8;100;DISNEY;3960
249;CHAO PEPA LIMON;4672,8;100;DISNEY;3960
250;CHERRY CAFÉ;10089;12;MG;8550
251;CHERRY NEGRO;10053,6;12;MG;8520
252;CHERRY NEGRO #2;2478;1;VITORIA;2100
253;CHICLE BOMBAZO;4602;50;DISNEY;3900
254;CHICLE SPLOT OJOS X60;3110,48;50;DISNEY;2636
255;CHICLETS ADAMS SURTIDO;14042;100;MONTEVERDE;11900
256;CHOCMELO CORAZON X10;12449;10;MONTEVERDE;10550
257;CHOCMELO MINIONS X10;12449;10;MONTEVERDE;10550
258;CHOCMELO PEQUEÑO;8728,46;80;MONTEVERDE;7397
259;CHOCO BREAK;7434;50;MONTEVERDE;6300
260;CHOCO BREAK BALL X50;3186;50;DISNEY;2700
261;CHOCO BREAK BLANCO;4952,46;30;MONTEVERDE;4197
262;CHOCO KRISPIS;7080;8;OROSOL;6000
263;CHOCOLATE CORONA PASTILLAS X32;15045;32;OROSOL;12750
264;CHOCOLATE LA ESPECIAL PASTILLAS X32;17088;32;OROSOL;14240
265;CHOCOLATINA BIANCHI AZUL;7847;12;DISNEY;6650
266;CHOCOLATINA BIANCHI BLANCA;7847;12;DISNEY;6650
267;CHOCOLATINA GOLPE;14691;20;DISNEY;12450
268;CHOCOLATINA JET X35;43129;35;MONTEVERDE;36550
269;CHOCOLATINA JET X50;20532;50;MONTEVERDE;17400
270;CHOCOLATINA JUMBO MANI X24;38232;24;MONTEVERDE;32400
271;CHOCOLATINA MINIJUMBO X24;16402;24;MONTEVERDE;13900
272;CHOCOLATINA MUU LECHE X24;8260;24;VARIOS;7000
273;CHOCOLATINA SUPERCOCO;7847;12;MONTEVERDE;6650
274;CHOCOLORES BLANCA;8024;12;DISNEY;6800
275;CHOCOLORES GOMA;8024;12;DISNEY;6800
276;CHOCOLORES MANI;8024;12;DISNEY;6800
277;CHUPETA TIPITIN CORAZON X25;2950;25;MONTEVERDE;2500
278;CINTA AISLANTE X10;6600;10;VITORIA;5500
279;CINTA ANCHA 100MTS;4800;1;VITORIA;4000
280;CINTA ANCHA 200MTS;6254;1;DISNEY;5300
281;CINTA ANCHA 30M X6;8400;6;VITORIA;7000
282;CINTA ANCHA 40M X6;11520;6;VITORIA;9600
283;CINTA COLBON 30M X6;11040;6;VITORIA;9200
284;CINTA COLBON PEQUEÑA;2640;12;VITORIA;2200
285;"CINTA DISPENSADOR 1"" X12";11760;12;VITORIA;9800
286;"CINTA DISPENSADOR 1/2"" X12";7800;12;VITORIA;6500
287;"CINTA ENMASCARAR 1""";1800;1;VITORIA;1500
288;"CINTA ENMASCARAR 1/2"" X6";6000;6;VITORIA;5000
289;"CINTA ENMASCARAR 2""";3420;1;VITORIA;2850
290;"CINTA ENMASCARAR 3/4"" X6";8640;6;VITORIA;7200
291;CINTA MEDIANA;3600;12;VITORIA;3000
292;CINTA PEQUEÑA;1500;12;VITORIA;1250
293;CLAVO PEQUEÑO X40;7670;40;VARIOS;6500
294;CLUB SOCIAL;3964,8;9;OROSOL;3360
295;CLUB SOCIAL INTEGRAL;3964,8;9;OROSOL;3360
296;CLUB SOCIAL INTEGRAL.;3776;9;OROSOL;3200
297;CLUB SOCIAL QUESO;3967,16;9;OROSOL;3362
298;CLUB SOCIAL.;3894;9;OROSOL;3300
299;COCO RALLADO TIRA;4206,7;40;VARIOS;3565
300;COFFE DELIGHT;6844;100;DISNEY;5800
301;COFFE DELIGHT BLANDO;7021;100;DISNEY;5950
302;COLBON 115GR;3500,4;1;VITORIA;2917
303;COLBON 40GR;1500;1;VITORIA;1250
304;COLBON PEQUEÑO X6;7200;6;VITORIA;6000
305;COLGATE + CEPILLO X6;15935,9;6;MG;13505
306;COLGATE 150 T.A;9155,62;1;MONTEVERDE;7759
307;COLGATE 22 T.A;16284;12;MG;13800
308;COLGATE 60 MENTA X6;16520;6;MG;14000
309;COLGATE 60 T.A;33040;12;MG;28000
310;COLGATE 60 T.A X6;16520;6;MG;14000
311;COLGATE T.A 100GR;4972,8;1;LIDER;4144
312;COLOR 13GR;7457,6;25;OROSOL;6320
313;COLOR 55GR X12;14160;12;OROSOL;12000
314;COLOR BEROL 12X24;5100;1;VITORIA;4250
315;COLOR CORTO RECREO X12;2499,6;1;VITORIA;2083
316;COLOR CORTO X12;2499,6;1;VITORIA;2083
317;COLOR CORTO X12 ECONOMICO;1140;1;VITORIA;950
318;COLOR ECONOMICO LARGO X12;2160;12;VITORIA;1800
319;COLOR LARGO ECONOMICO CAJA AZUL;1500;12;VITORIA;1250
320;COLOR NORMA 12X24;14400;1;VITORIA;12000
321;COLOR OFFIESCO 12X24;6600;12;VITORIA;5500
322;COLOR OFFIESCO JUMBO X12;10200;1;VITORIA;8500
323;COLOR PEQUEÑO EL REY;1513,2;24;OROSOL;1261
324;COLOR RECREO 12X24;5400;1;VITORIA;4500
325;COLOR RECREO 6X12;2940;1;VITORIA;2450
326;COMINO 13GR;7606,28;24;OROSOL;6446
327;COMINO PEQUEÑO EL REY;1427,8;24;OROSOL;1210
328;COMPAS TIRA X6;6840;6;VITORIA;5700
329;COMPAS V-90 ;1440;1;VITORIA;1200
330;CONFETIS;300;1;VITORIA;250
331;CONTAC COLORES 3MT;6240;1;VITORIA;5200
332;CONTAC TRANSPARENTE 3M;6240;1;VITORIA;5200
333;CONTENEDOR J1 *20;9204;20;VARIOS;7800
334;CONTENEDOR SOPA 16 ONZ *20;9027;20;OROSOL;7650
335;CONTENEDOR SOPA 24 ONZ *20;10820,6;20;OROSOL;9170
336;CONTRATO COMPRAVENTA;4720;12;VITORIA;4000
337;COPITOS ECONOMICOS X12;5074;12;VITORIA;4300
338;CORDON PLANO CORTO BLANCO;6726;36;VITORIA;5700
339;CORDON PLANO LARGO BLANCO;10148;36;VITORIA;8600
340;CORDON REDONDO CORTO;7182,66;36;VITORIA;6087
341;CORDON REDONDO LARGO BLANCO;8824,04;36;VITORIA;7478
342;CORRECTOR CINTA;2420;1;VITORIA;2000
343;CORRECTOR ESFERO X6;5445;6;VITORIA;4500
344;CORRECTOR OFFIESCO X6;7080;6;VITORIA;6000
345;CORTAUÑAS GRANDE;14520;12;VITORIA;12000
346;CORTAUÑAS PEQUEÑO X24;14520;24;VITORIA;12000
347;COSEDORA MEDIANA;5324;1;VITORIA;4400
348;CRAYON ESCOLAR X12;1652;1;VITORIA;1400
349;CREMA #4;6490;1;VITORIA;5500
350;CREMA DE LIMON;2950;12;VITORIA;2500
351;CREOLINA 120ML;1472,57;1;LIDER;1217
352;CREOLINA 240ML;1998,92;1;LIDER;1652
353;CRM YODORA 12G X6;13852,02;6;VITORIA;11739
354;CRM YODORA 32G OFERTX2;12415,96;2;VITORIA;10522
355;CUADERNO 100H GRAPADO X6;7865;6;VITORIA;6500
356;CUADERNO 50H GRAPADO X6;5082;6;VITORIA;4200
357;CUADERNO 7 MATERIAS DAMA;10030;1;VITORIA;8500
358;CUADERNO ARGOLLADO 80H;2178;1;VITORIA;1800
359;CUADERNO ARGOLLADO GRANDE;3025;1;VITORIA;2500
360;CUADERNO COSIDO 100H STICKER X6;15972;6;VITORIA;13200
361;CUADERNO COSIDO 100H X6;10890;6;VITORIA;9000
362;CUADERNO COSIDO 50H STICKER X6;13068;6;VITORIA;10800
363;CUADERNO COSIDO 50H X6;7260;6;VITORIA;6000
364;CUADERNO COSIDO FERROCARRIL X6;10587,5;6;VITORIA;8750
365;CUADERNO FERROCARRIL;1714,57;1;VITORIA;1417
366;CUADERNO GRAP 100H STICK X6;8016,25;6;VITORIA;6625
367;CUCHARA GRANDE X100;3630;100;LIDER;3000
368;CUCHARA GRANDE X20;1089;20;LIDER;900
369;CUCHARA PEQ X100;2178;100;LIDER;1800
370;CUCHARA PEQ X20;968;20;LIDER;800
371;CUCHILLO X100;3051,62;100;LIDER;2522
372;CUCHILLO X20;1028,5;20;LIDER;850
373;CUENTOS PARA COLOREAR X3;2722,5;6;VITORIA;2250
374;CURAS CUREBAND;6836,5;100;MG;5650
375;CURAS INFANTIL;6490;40;MG;5500
376;CURAS MEDICURE;4720;100;MG;4000
377;DELINEADOR LUZETTE NEGRO;4838;1;VITORIA;4100
378;DEPILADORES ESTAMPADOS X12;7865;12;VITORIA;6500
379;DEPILADORES MEREJE;4840;12;VITORIA;4000
380;DERSA 125GR;897,98;12;MG;761
381;DERSA 250GR;1740,5;12;MG;1475
382;DERSA 500GR;2836,72;1;MG;2404
383;DERSA LIQUIDO 400ML;2926,4;1;OROSOL;2480
384;DESENGRASANTE MAGISTRAL X2;8209,26;1;MG;6957
385;DESMENUZADO DOÑA GALLINA;6088,8;36;OROSOL;5160
386;DESMENUZADO KNORR COSTILLA X24;6832,2;30;MG;5790
